item_name	itemprice
FUZE-T לימון נענע 1.5 ליטר	8.6
FUZE-T ענבים 1.5 ליטר	8.6
Fun Waterשוופס  אפרס	5.0
GO יוגורט אוורירי בט	6.5
GO יוגורט יופלה תות	6.1
GOיוגורט יופלה  פירו	6.1
GOיוגורט סמיך 0.4% ק	6.5
Go משקה חלב וניל 340	8.2
"ICE נמס וניל 250 מ""ל"	7.9
"ICE נמס קלאסי 250 מ"""	7.9
"IMPRESSION בלנד לבן 150 שנה 750 מ""ל"	50.3
"K רב קוטל חרקים 500 מ""ל"	19.9
K-300 קוטל חרקים מיידי ומתמשך	11.9
"K-333 קוטל חרקים 750 מ""ל"	29.9
"K500 קוטל חרקים 400 מ""ל"	19.9
KH-סופר  נוסחה חדשני	20.1
KHסופר קלינר -7 למטב	11.9
L כפפות ניטריל שחורות 80 יחידות	23.9
PAM תרסיס שמן זית 14	14.9
PAM תרסיס שמן קנולה	14.9
POST דגני פרוטי פבלס	14.9
PRO לחם אנגל 500 גרם	21.9
SERA חציל קלוי על הא	13.9
TNX תרסיס לניקוי חלו	19.9
ULTRA משקה אנרגיה מו	8.4
WOKרוטב צילי  מתוק ד	12.9
XL TEN משקה אנרגיה ב	4.5
"XL פחית 250 מ""ל"	4.5
XL פחית אפרסק משמש 2	4.5
XL פחית מנגו אננס 25	4.5
XXL ניקול שקיות אשפה עם ידיות 30 יחידות	22.9
YUKKI גלידה פלומביר אסקימו עם אגוזים 65ג	6.9
YUKKI גלידה קרם ברולה פלומביר בכוס 70ג	6.9
ZERO ספרייט 1.5 ליטר	8.2
ZERO פיוז טי אפרסק 1	8.6
ZERO קולה שישייה 1.5 ליטר	45.9
ZINC BETTER פותחן יין מלצרים	14.9
"ZINC כותש שום 5.8*16 ס""מ BETTER"	29.9
ZINC פורס ביצים 9.7*10.5 BETTER	27.9
tea ספרינג בטעם אפרס	4.9
"א'גקס טריגר מוס מולטי פאוור 500 מ""ל"	13.9
א.פרש מי פה	20.1
א.ש. חטיף לבבות עוף	29.9
א.ש. שקיות איסוף צוא	19.9
אבוקדו אס	6.0
אבוקדו ארוז בשל	11.9
אבטיח שלם	2.9
אבקה להכנת משקה בטעם	12.9
אבקה למניעת אבנית 1קג - קלגון	30.2
אבקה לניקוי ריח לימו	9.9
אבקת אפיה	2.7
אבקת אפיה 10 יח'	2.5
אבקת אפייה עשיריות	1.9
אבקת הלבנה רן 350 גר	18.1
"אבקת כביסה 8 ק""ג קולון 101"	60.4
אבקת כביסה אריאל קול	40.2
אבקת כביסה יוחננוף 7	39.9
"אבקת כביסה מקסימה 1.25 ק""ג"	13.9
"אבקת כביסה מקסימה 3.250 ק""ג בייבי"	30.9
אבקת מרק בצל אסם רכיבים טבעיים 400ג'	24.1
אבקת מרק פטריות אסם רכיבים טבעיים 400ג'	24.1
אבקת סוכר 100 גרם	1.9
אבקת סוכר אריזת פטנט	14.9
אבקת סוכר סוויטאנגו	39.2
אבקת קארי 80 גרם	6.0
אבקת קקאו יוחננוף 15	12.9
אבקת קקאו עלית 150 ג	13.9
אבקת קרי	10.0
אבקת שום 120 גרם	13.0
אבקת שום 80 גרם	6.0
אג'קס פרחים אדום 1.5 ליטר	20.1
אג'קס פרחים ירוק 1.5 ליטר	20.1
אגו מיקס בייגלה מצופה שוקולד לבן	5.5
אגוז מוסקט טחון 50 ג	6.0
אגוז מלך טחון מימונס	13.9
אגוזי 45 גרם	4.5
אגוזי לוז מסוכרים מי	15.0
אגוזי מלך גרוסים	10.0
אגוזי מלך קליית גת 1	17.0
אגוזי קשיו מטוגנים ק	18.1
אגס  אדום	14.9
אגקס לניקוי חלונות ט	15.0
אגרול סיני 400 גרם.	16.0
אדום חצי יבש אימפרשן	50.3
אדממה פולי סויה מוקפאים 450 גרם	9.9
אובלטים קימל 225 גרם	13.0
אוולוויז דיסקר תחתונים אלסטיים לארג	26.1
אוולוויז דיסקר תחתונים אלסטיים מדיום	26.1
אוזני פיל פילסברי	35.0
אוטלי משקה שבולת שוע	15.0
אוטלי משקה שיבולת שו	17.0
אוכמניות כחולות מוקפ	13.0
אול אין ח.חלבון סופט	14.0
אול אין חטיף חלבו בט	14.0
אול אין חטיף חלבון ו	14.0
אול אין חטיף חלבון סופט קרם עוגיות 55ג'	14.0
אולוויז  68 יחידות מגה פק	19.1
אולוויז  80 יחידות מגה פק	19.1
אולוויז וליו פק לילי	19.1
אולוויז לילה 18 יח	19.1
אולוויז מגה פק לארג' פרש 64יח'	19.1
אולוויז מגה פק נורמל פרש 76יח'	19.1
אולוויז מגני תחתון ל	19.1
אולוויז מגני תחתון נ	19.1
אולוויז תחבושות פלטי	19.1
אולווייז דואו לונג 24יח	19.1
אולווייז דואו נורמל28+יח	19.1
אולטרא פט מעדן בקר ל	5.9
אולטרא פט מעדן ברווז	5.9
אולטרא פט מעדן סלמון	5.9
אולטרא פט מעדן סלמון לחתול 100 גרם	5.9
אולטרא פט מעדן עוף ל	5.9
אולטרא פט מעדן עוף לחתול 100 גרם	5.9
אולטרסול גל אלוורה פורטה	25.1
אולטרסול סטיק לפנים	54.9
אולטרסול ספורט מקס ספריי שקוף 50+/200	64.9
אולטרסול קידס ספריי	64.9
"אולטרסול קרם פנים 75 מ""ל 50"	54.9
"אולטרסול קרם פנים קידס 75 מ""ל 50"	54.9
"אולטרסול תחליבי 250 מ""ל 50"	64.9
"אולטרסול תחליבי קידס 250 מ""ל 50"	64.9
אונטריב טרי	84.9
אוסובוקו עגל טרי	69.9
"אוקסיג'ן מסיר כתמים לבן אבקה 1.4 ק""ג"	29.9
"אוקסיג'ן מסיר כתמים צבעוני אבקה 1.4 ק""ג"	29.9
אוראו וניל 176 גרם ב	11.9
אוראו וניל בדצ 154 ג	6.9
אורביט פרופשיונל ספי	11.0
אורביט פרופשיונל פפר	11.0
אורביט פרפשיונל  מינטס פירות יער	10.0
אורביט רפרשרס אבטיח	13.0
אורביטול מי-פה	16.9
אורביטול מי-פה אורטו קר	16.9
אורביטול מי-פה פרוטקטיב סולט	16.9
אורביטול שלישיה	15.9
אורגנו 30 גרם	6.0
"אורז בסמטי מובחר 5 ק""ג"	60.4
אורז בסמטי מובחר דאו	14.0
אורז בסמטי מלא סוגת	15.0
אורז בסמטי קלאסי סוג	12.9
אורז בסמטי קשמיר יוח	10.9
"אורז יסמין 5 ק""ג שקית בד"	39.9
"אורז יסמין סוגת 1 ק"""	11.9
אורז לסושי קושיהיקאר	15.0
אורז מיקס סוגת  500	7.9
אורז מלא אחד אחד סוג	8.0
"אורז סושי 1 ק""ג סוגת"	10.9
"אורז עגול 5 ק""ג"	51.9
"אורז עגול קלרוז 1 ק"""	9.9
אורז פרסי אחד אחד סו	11.9
"אורז פרסי בראל 1 ק""ג"	9.0
אורז פרסי יוחננוף 1	8.9
אורז ריזוטו סוגת 500	7.9
אורז ריזוטו עגול סוג	12.0
"אורז תאילנדי 1 ק""ג"	8.0
אטבי כביסה 30 יחידות	8.9
אטבי כביסה סיליקון 1	7.9
אטריות אורז דקות 200 גרם	7.0
אטריות אורז דקות 454	9.9
אטריות אסם רחבות 400ג'	6.9
אטריות ביצים 300 ג'	8.0
אטריות ביצים 454 גרם	9.9
אטריות בצורת מקלונים ללא גלוטן 340 גר' GFREE	13.9
אטריות טריות דקות מז	7.0
אטריות טריות עבות מז	7.0
אטריות כוסמין ביצים	15.0
אטריות ללא גלוטן ברי	18.1
אטריות מקרוני עם גבי	11.0
אטריות נאמה אודון 20	7.0
אטריות נודלס דקות לה	3.9
אטריות נודלס רחבות ל	3.9
אטריות עם עגבניה 454	9.9
אטריות צבעוניות לקיש	12.6
אטריות ראמן ללא גלוטן אורז מלא בטעם בקר להכנה מהירה 55 גרם	13.0
אטריות ראמן ללא גלוטן אורז מלא בטעם ירקות להכנה מהירה	13.0
אטריות ראמן ללא גלוטן אורז מלא בטעם עוף להכנה מהירה 55 גרם	13.0
איגלו סטיקס כרמית 80	5.9
איולי  עשבי תיבול	12.9
איולי  פסטו	12.9
איולי עגבניות עללחם	15.0
איולי פלפלים עללחם	15.0
איולי פסטו עללחם	15.0
איולי שום 250 גרם	12.9
איולי שום לימון עללחם	15.0
איטריות ביצים מס' 10.	9.9
איטריות ביצים מס' 8.	9.9
איטריות להקפצה מאסטר שף 350 גרם	9.9
איטריות שעועית 250 ג	9.0
איטריות שעועית מאסטר שף 300 גרם.	10.0
איילנד נקטר גויאבה 1	8.9
איילנד נקטר מנגו קרט	8.9
אייס קפוצינו 1 ליטר טרה	13.2
אינדוקציה KH-7 מיוחד לכיריים זכוכית	17.9
אינסטנט פודינג אסם בטעם ריבת חלב	5.5
אינספייר בלנד לבן יב	75.5
איקרה לבנה/אדומה	45.0
אירגונית אקרילית לבי	19.9
אירוויק מקלות ניחוח	17.0
אירוויק ספריי ניחוח	9.9
אל אמ פורוורד חפיסה	40.0
אל גאוצ'ו מילנסה דק	15.0
אל סבון  כיף שקית מילוי+פקק 1 ליטר	7.9
"אל סבון אפקטיב קר לידיים מועשר בתה ירוק ויסמין 350 מ""ל"	10.0
"אל סבון בייבי כיף 750 מ""ל"	14.9
אל סבון יוחננוף מרענ	11.9
אל סבון כיף + משאבה 1ל' מגע כותנה	10.9
אל סבון כיף אוקיינוס 1.4ל' +משאבה	17.9
אל סבון כיף+משאבה 1 ליטר	10.9
אל סבון נוזלי ורוד 1	10.0
אל סבון נוזלי ירוק 1	10.0
אל סבון נוזלי כחול 1	10.0
אל סבון סופטקר נוזלי קלאסי 1 ליטר	15.9
אל סבון פמילי 1 ליטר	12.0
אל סבון קטיפתי כיף שקית מילוי+פקק 1 ליטר	7.9
"אל סבון קידס 750 מ""ל חדש"	17.0
"אל-סבון ג'ונסון בייבי לפני שינה 750 מ""ל+משאבה"	20.1
"אלביב מרכך הידרה היאלורונית 500 מ""ל"	18.9
"אלביב מרכך הידרה פיור מטהר 500 מ""ל"	18.9
"אלביב מרכך מטפח קולור פרוטקט 500 מ""ל"	18.9
"אלביב מרכך פול רזיסט לחיזוק סיב השערה 400 מ""ל"	18.9
"אלביב שמפו הידרה היאלורונית 500 מ""ל"	18.9
"אלביב שמפו מטפח קולור פרוטקט  500 מ""ל"	18.9
"אלביב שמפו שמנים מופלאים להזנה עוצמתית 500 מ""ל"	18.9
אלוויר חמאה נורמנדי 200 גר	20.9
אלוויר חמאה נורמנדי מלוחה 200 גרם	20.9
אלכוג'ל טבעי 500 מל	20.1
אלסבון לתינוק סופטקר 1 ליטר	15.9
אלסבון קמיל בלו אקסטרה סופט  1 ליטר	33.2
אלסבון קמיל בלו סנסטיב 1 ליטר	33.2
אלסבון+שמפו קמיל בלו אקסטרה סופט 1 ליטר	33.2
אלפא דוג חטיף מקלוני עוף ודג עם עור בקר	9.9
אלפא דוג חטיף משקוליות עוף וברווז עם עור	9.9
אלפרו בריסטה שיבולת	8.9
אלפרו.משקה שיבולת שו	15.0
אלתית ורודה במי מלח	9.9
אם אנד אם בוטנים 45	5.7
אם אנד אם שוקולד 45	5.7
אמזון רוטב חריף אדום	9.9
אמזון רוטב חריף גוסט פפר	9.9
אמזון רוטב חריף הבנרו	9.9
אמיצלי גלילי וופל 15	19.9
אמירים רזרב מרלו 750	22.1
אמירים רזרב קברנה 75	22.1
אמפנדס מאפה במילוי בשר 330 גרם	24.9
אנגל כוסמין וחיטה מל	16.9
אנדיב אדום	22.9
אנטי קאלק למכונות קפה	18.9
אנטי קאלק ניקוי רב שימושי	17.9
אנטריקוט בורגר 880 ג	59.9
אנטריקוט דק מחפוד 30	30.2
אנטריקוט דקדק	19.1
אנטריקוט טרי דק פרימ	179.9
אנטריקוט טרי לתנור	99.9
אנטריקוט טרי פרימיום	179.9
אננס 500 גרם	14.9
אננס חתוך וילי פוד 2	4.5
אננס חתוך תומר 430גר	9.9
אננס מוקפא סנפרוסט	13.0
אנרג'י חטיפי דגנים ת	13.9
אנרגי מאגדת מצופה טע	13.9
אנרגי מאגדת תח. פסק	13.9
אנרגי מאגדת תחתית חל	13.9
אנרגי פריכיות חלבון	10.0
אנשובי ארוך 45 גרם	8.9
אנשובי צנצנת 100 גרם	11.9
אסאדו טרי ללא עצם	69.9
אסאדו טרי עם  עצם	69.9
אסטוניש אבקת הפלא מסיר כתמים בכביסה	19.9
אסטוניש אמבט הנוסחה המרוכזת	15.0
אסטוניש למטבח ניחוח	15.0
אסטוניש מראות ושמשות הנוסחה המרוכזת	15.0
אסטוניש פלא של אקונו	15.0
"אסטוניש פרימיום 500 מ""ל"	19.1
אסטוניש פרימיום ג'ל לאסלה	12.9
אסטוניש פרימיום משחה	26.9
אסטוניש רסס כבס	18.9
אסם אבקת רוטב פטריות	4.2
אסם אבקת רוטב צלי לב	4.2
אסם אטריות בינוניות	6.9
אסם אטריות דקות 400ג	6.9
אסם אטריות דקיקות 40	6.9
אסם אטריות קלאסיות 4	6.9
אסם ביגלה שטוח שמשם	8.9
אסם בייגלה טבעות שומ	8.9
אסם בייגלה מקלות מלו	8.9
אסם בייגלה שטוחים עם	8.9
אסם בייגלה שטוחים שו	8.9
אסם בייגלה שמיניות ל	11.0
אסם בייגלה שמיניות ק	8.9
אסם גלי משמש צבעים ט	6.0
אסם גלי תות שדה צבעי	6.0
אסם חטיפי פריכונים א	9.2
אסם חטיפי פריכונים ט	9.2
אסם חטיפי פריכונים ת	9.2
אסם חטיפי קרקר ביסלי	11.0
אסם מרק עוף רכיבים ט	21.9
אסם נודלס אטריות אור	11.0
אסם נודלס אטריות מסו	11.0
אסם ספגטי 500גרם	6.0
אסם עוגיות מיני שוקו	11.9
אסם עוגיות שוקולד זה	9.9
אסם עוגיות שוקוציפס	12.9
אסם פודינג אינסטנט ו	4.9
אסם פודינג אינסטנט ש	5.5
אסם פירורית מתובל 20	7.2
אסם פירורית פירורי ל	7.2
אסם פסטה מסולסלים אט	6.0
אסם פסטה צינורות איט	6.0
אסם פסטה קרניים בינו	6.0
אסם פתי בר פינוקי ונ	11.9
אסם פתי בר קלאסי 500	10.9
אסם פתיבר שוקו 500גר	10.9
אסם פתיתים אפויים או	7.0
אסם פתיתים אפויים כו	7.0
אסם פתיתים אפויים קו	7.0
אסם ציפס ברביקיו 45ג	4.5
אסם ציפס גלי 45גרם	4.5
אסם ציפס גלי עגבניות	4.5
אסם ציפס פלפל צילי 4	4.5
אסם ציפס קלאסי 45גרם	4.5
אסם קוסקוס אמיתי 350	8.0
אסם קוסקוס דק 350גרם	8.0
אסם קטשופ בקבוק לחיץ	10.9
אסם קטשופ חריף 750גר	14.9
אסם קטשופ מופחת סוכר	10.9
אסם קרוטונים אפויים	12.9
אסם קרוטונים מתובלים	14.9
אסם קרם קרקר 250גרם	9.0
אסם קרמוגית במילוי ק	12.9
אסם קרמוגית במילוי ש	12.9
אסם קרמוגית קראנץ קר	12.9
אסם קרמוגית קראנץ שו	12.9
אסם קרמוגית קרמל מלו	12.9
אסם קרקר זהב 150גרם	7.0
אסם קרקר קלאסי 250גר	10.0
אסם קרקר שומשום 250ג	7.9
אסם רוטב אלף האיים ל	8.9
אסם רוטב ברביקיו 290	11.9
אסם רוטב טריאקי 290מ	9.9
אסם רוטב פיצה 290מל	11.9
אסם רוטב שום לייט לס	8.9
אסם רוטב שום לסלט 29	8.9
אסם שקדי מרק רכיבים	10.9
אספרגוס שלם בצנצנת 3	11.0
אפונה וגזר	10.9
אפונה יוחננוף 800 גר	10.9
אפונה מתוקה בתרמיל	22.1
אפונה סוגת 500 גרם	6.0
אפונה עדינה סנפרוסט	17.9
אפונת גינה 550 גרם	6.9
אפונת גינה 800 גרם ס	16.9
אפונת גינה וגזר  550	6.9
אפונת גינה טעם הטבע	6.9
אפיכל סירופ בטעם מיי	11.9
אפיכל סירופ בטעם שוק	11.9
אפקטיב קר לגבר 3ב1 7	18.1
אפקטיב קר תרחיץ פנים	24.9
אפקטיב קרם ידיים וציפורניים Intensive relief לעור יבש ומגורה	16.0
אפרופו 50גרם	4.5
אצבעות גבינה עמק 172	19.0
אצבעות פקאן ללא תוספת סוכר	23.9
אצבעות שוקולד וניל	70.0
אצבעות שניצל ילדודס	37.9
אצבעות שניצל ציפוי ש	40.2
אצות נורי בלו 10 דף	9.9
אציטון 100 גר	4.9
אקווה פרש  משחת שיניים לשיני חלב 0-5	11.9
אקווה פרש 125 מל' אק	8.9
אקווה פרש לגילאי 6-8 שנים	11.9
אקונומיקה מבושמת יוח	9.9
אקונומיקה סמיכה יוחנ	9.9
אקונומיקה סנו JAVEL	8.9
אקטיביה  3% 200גרם	4.5
אקטימל פלוס בטעם תות דובדבן שמינייה	20.0
אקטימל תות 16 יח'	34.9
אקס גל רחצה בלאק 400	13.8
אקס דאו ספריי  אקסיי	15.0
אקס דאו ספריי *לגבר	15.0
אקס דאו ספריי אדרנלי	15.0
אקס דאו ספריי אייס צ	15.0
אקס דאו ספריי אנרכי	15.0
אקס דאו ספריי גוף אפ	15.0
אקס דאו ספריי ווילד	15.0
אקס דאו ספריי* שוקול	15.0
אקס דאו.ספריי גולד 150מל	18.1
"אקס ספריי פרפל פצולי 150 מ""ל"	18.1
אקסטרה טורטיה ציפס ב	9.0
אקסטרה טורטיה ציפס מ	9.0
אקסטרה טורטיה ציפס ע	9.0
אקסטרים שוקו וניל פרווה	33.2
אקסלנס קרם 7 בלונד	40.2
ארבע גבינות מגורד 300 גרם	19.9
ארגונית אקרילית 9*21	17.9
ארגונית אקרילית עם י	13.9
ארוחה בקטנה לאבנה עם	8.0
ארוחה בקטנה ציזיקי עם קרקרים 150 גרם	8.0
ארוחת נודלס בטעם בשר	2.5
ארוחת נודלס בטעם ירק	4.9
ארוחת נודלס בטעם סינ	4.9
ארוחת נודלס בטעם עוף	4.9
ארטיזנל לחם מחמצת חי	18.9
ארטיזנל לחם מחמצת כפ	18.9
ארטישוק ירושלמי יח'	13.9
"אריאל 5 ק""ג"	40.2
אריאל קפסולות 23 יח	35.2
אריאל קפסולות לכביסה בניחוח לנור 41 יח'	60.4
אריאל קפסולות לכביסה כתמים קשים 41 יח'	60.4
אריאל קפסולות לכביסה שמירה על הבד 41 יח'	60.4
אריאל שושן צחור 4.5	40.2
אריסה חריפה אוליביה 180 גרם	14.6
אריסה מרוקאית ביטון	15.9
אריסה של רומיה 250 גר	10.0
ארלה גבינת שמנת טבעי	12.9
ארלה גבינת שמנת שום	12.9
באבום חטיף בוטנים יו	8.9
באגט טרי פילסברי	5.8
באגט רוסטיק פילסברי	9.5
באגט רוסטיק קמח מלא	9.5
באונטי מאגדת חמישיות	15.9
באונטי מיני	27.9
באזז קוקטייל מוחיטו	35.2
באזז קוקטיילים פינקולדה	35.2
באן אסאדו דים סאם 18	29.9
באן מאפה מאודה 200 ג	15.0
בארכה טחינה 100% שומ	16.0
בארכה טחינה מעודנת 3	14.0
בארכה מיקס פינוקיות	13.0
בארכה מיקס פינוקיות חלבה ללא תוספת סוכר	13.0
בדי בדיקה 20 יח'	7.9
"בדין אקסטרא פלוס בייבי ורוד 960 מ""ל"	16.9
בדין אקסטרא פלוס ניח	16.9
בדין אקסטרא פלוס צהו	16.9
בדין אקסטרה מרכך מרו	16.9
בדין אקסטרה פלוס זר	16.9
בדין גל לכביסה כחול	24.9
בדין דפי מרכך כחול 4	18.1
בדין דפים למייבש כבי	18.1
בדין מרכך כביסה ורוד	24.9
בדין מרכך כביסה כחול	24.9
בדין מרכך כביסה לבן	24.9
בהרט לבישול מיכל גדו	10.0
בובה בבועה	14.9
בובת פופ	39.0
בוטנים אמריקאיים קלי	7.6
בוטנים קלויים קליית	8.0
בולגרית  בכר 5%	76.0
בולגרית 16% פיראוס במרקם מעודן	24.5
בולגרית למריחה 5% טבעי 200 גרם.	12.9
בולגרית מסורתית	66.0
בולגרית מסורתית 5%	52.0
בולגרית מסורתית 5% משקל	66.0
בולגרית מעודנת 16%	66.0
בולגרית מעודנת 24% במשקל	66.0
בולגרית מעודנת 24% פ	24.5
בולגרית מעודנת 5%	45.0
בולגרית פיראוס 24% ש	29.6
בונבוניירה טופיפי שו	14.0
בונבוניירה לינדור 60	39.9
בונבוניירה לינדור מי	39.9
בונבוניירה לינדור קו	39.9
בונבוניירה מרסי 250	28.9
בונבוניירה מרסי 400 גרם	45.3
בונבוניירה מרסי חלב 250 גרם	28.9
בונבוניירה רושר 300	50.9
בונבוניירה רושר אריז	29.5
בונבוניירה רפאלו 150	21.5
"בונזו בשר 3 ק""ג"	44.9
בוצ'ר	29.9
בוצ'ר בלוק 33*20*1.5	29.9
בוראטה 28% גד 125 גר	19.1
בוראטה גבינת מוצרלה	20.1
בורגול סוגת 500 גרם	7.0
בורגר פטריות טבעונית	34.9
בורי טרי	54.9
בורקס גבינה	17.0
בורקס גבינה 700 גרם	13.0
בורקס גבינה זוגלובק	16.0
בורקס גבינה מעדנות 8	22.9
בורקס גבינה שחף 800	13.0
בורקס יפו גבינה 4יח*	19.1
"בורקס יפו תפו""א מעדנות 4*150 גרם"	17.0
בורקס פילו אצבעות בולגרית.	17.0
בורקס פילו אצבעות גבינה.	17.0
בורקס פילו גבינה וזיתים.	17.0
בורקס פילו גבינה.	21.1
"בורקס תפו""א 700 גרם"	12.0
"בורקס תפו""א מעדנות 8"	21.9
בורקס תפוא זוגלובק 8	15.0
בורקס תפוא ללא גלוטן 500 גרם	21.9
בורקס תפוח אדמה שחף	13.0
בורקס תפוחי אדמה	17.0
"בושם מרוכז לכביסה FOREVER כחול 600 מ""ל"	19.9
"בושם מרוכז לכביסה FOREVERבורדו 600 מ""ל"	19.9
בזיליקום קטן	4.9
בזיליקום שקית 30 גרם	6.0
בזיליקום(שקית ) חסלט	7.9
בזילקום 50 גרם	13.0
בי פט פטה סלמון לחתו	5.9
בי פט פטה עוף לחתול	5.9
ביג קנקרס נקניקיות ב	29.9
בידורית קרקוי כולל מ	49.9
בייבי בטטה	5.9
בייבי בל 100גרם  5 י	23.0
בייבי ברוקולי	16.9
בייבי ברוקולי יח'	13.9
בייבי גאודה שום 280 גרם	32.9
בייבי מוצרלה 18% שומ	85.0
בייבי קרם נגד גירויי	9.9
בייגל גדול גדול ללא מלח 400 גרם	14.0
בייגל ניו יורק מאפית	5.9
בייגל שטוחלה מלח 330 גרם	11.0
בייגל שטוחלה שומשום 300 גרם	11.0
בייגלה אסם טבעות מלח 400ג'	8.9
בייגלה אסם רשתות מלח	9.9
בייגלה אסם שמיניות במליחות מעודנת 400ג'	8.9
בייגלה אסם שמיניות קטנות 80 ג'	3.2
בייגלה ארוך ארוך 150	6.0
בייגלה בתוספת מלח עם	11.0
בייגלה בתוספת שומשום	11.0
בייגלה דג דג מלוח 25	11.0
בייגלה דקים דקים שומשום קלאסי 300 גרם	10.0
בייגלה דקים עם מלח 3	10.0
בייגלה דקים שמנת בצל	10.0
בייגלה מאפית	5.2
בייגלה מצופה שוקולד חלב	5.5
בייגלה מקלות 400 גרם	10.0
בייגלה שטוח ודק עם מ	8.9
בייגלה שטוח ודק עם ש	8.9
בייגלה שטוחים כפיות כפרי 300 גרם.	8.9
בייגלה שטוחים כפיות פיזור איטלקי 300 גרם.	8.9
בייגלה שטוחים עם שומשום מליחות מעודת 300 גרם.	8.9
בייגלה שמיניות מלוחו	10.0
בייגלה שמיניות עם מל	8.9
בייקר מאסטר דגנים ויטל SDBHO 350 גרם	28.9
בימבה ג'וק	49.9
ביסלי בצל 200גרם	7.0
ביסלי בצל 70ג'	4.3
ביסלי ברביקיו 200גרם	7.0
ביסלי ברביקיו 70ג'	4.3
ביסלי גריל 70ג'	4.3
ביסלי פיצה 200גרם	7.0
ביסלי פיצה 70ג'	4.3
ביסלי פלאפל 70ג'	4.3
ביסלי ריבס 60 ג'	4.3
ביסקוויט חלב עד חצות	17.7
ביסקוויט מיני ממולא קרם שוקולד היט.	8.9
ביסקוויט עד חצות אצב	14.5
ביסקויט בטעם קרמל לו	10.9
ביסקויט לוטוס 525 ג'	25.1
ביסקויט עד חצות לבן 200 גרם.	17.7
ביסקויט עד חצות עיגולים 225 גרם.	17.7
ביצי הפתעה סופרייז ש	16.0
ביצים 12 יח בינוני	13.0
ביצים 12 יח גדול	14.09
ביצים 30 יח גדול	35.22
ביצים אורגני 12 יח ג	25.1
ביצת הפתעה קינדר בוד	5.5
ביצת עין טבעוניות Yo	34.9
"ביצת קינדר ג""וי"	5.5
"בירה  היינקן  רביעיה 250 מ""ל בקבוק"	24.9
"בירה 1664 בלאנק רביעייה 330 מ""ל פחית"	39.9
בירה איגל חוזר 500 מ	6.1
"בירה איגל חזקה 7.8% 500 מ""ל פחית"	7.6
בירה איגל לאגר פרימיום חזקה 6.3%  500 מל	6.9
בירה אלכסנדר	13.0
בירה אלכסנדר בלונד ב	13.0
בירה אלכסנדר חיטה יש	13.0
בירה אסטרייה דאם שישייה	39.9
בירה בלו מון בקבוק 3	13.0
בירה בקס 6 יחידות 1.	35.2
בירה גולדסטאר בקבוק	8.0
בירה גולדסטאר לא מסו	9.0
בירה גולדסטאר פחית 5	8.6
בירה גולדסטאר שישייה	36.9
בירה גיימס 0.33 ליטר	13.0
בירה גמס חזקה 8.8% ב	13.0
בירה הייניקן בקבוק ח	10.0
בירה הייניקן פחית 50	12.0
בירה הייניקן שישייה	39.9
בירה וויינשטפן בקבוק	13.0
בירה טובורג בקבוק חו	8.6
