item_name	itemprice
אסם חטיפי פריכונים ת	9.9
אסם חטיפי קרקר ביסלי	13.9
אסם חטיפי קרקר שמנת	13.9
אסם טוסטעים 100גרם	12.9
אסם מיני קרוטונים למ	19.9
אסם מיני קרמוגית שוק	15.9
אסם מרק זך טעם עוף ר	23.9
אסם מרק עוף רכיבים ט	31.9
אסם נודלס אטריות אור	11.9
אסם נודלס אטריות מסו	11.9
אסם ספגטי 500גרם	7.9
אסם עוגיות מיני שוקו	17.9
אסם עוגיות שוקולד זה	11.9
אסם עוגיות שוקוציפס	15.9
אסם פודינג אינסטנט ו	6.9
אסם פודינג אינסטנט ש	6.9
אסם פודינג בטעם וניל	6.9
אסם פודינג בטעם שוקו	6.9
אסם פירורית בטעם ביס	8.9
אסם פירורית מתובל 20	8.9
אסם פירורית פירורי ל	8.9
אסם פסטה מסולסלים אט	7.9
אסם פסטה צינורות איט	7.9
אסם פסטה קרניים בינו	7.9
אסם פריכונים מאורז מ	11.9
אסם פתי בר אצבעות שו	17.9
אסם פתי בר ללא גלוטן	14.9
אסם פתי בר פינוקי ונ	17.9
אסם פתי בר קלאסי 500	14.9
אסם פתיבר שוקו 500גר	16.9
אסם פתיתים אפויים או	9.9
אסם פתיתים אפויים כו	9.9
אסם פתיתים אפויים קו	9.9
אסם ציפס ברביקיו 45ג	6.9
אסם ציפס גלי 45גרם	6.9
אסם ציפס גלי עגבניות	6.9
אסם ציפס פלפל צילי 4	6.9
אסם ציפס קלאסי 150גר	12.9
אסם ציפס קלאסי 45גרם	6.9
אסם קוסקוס אמיתי 350	9.9
אסם קוסקוס דק 350גרם	9.9
אסם קטשופ בקבוק לחיץ	16.5
אסם קטשופ חריף 750גר	16.9
אסם קטשופ מופחת סוכר	15.9
אסם קטשופ פחות 56% ס	15.9
אסם קרוטונים אפויים	13.9
אסם קרוטונים מתובלים	17.9
אסם קריספי טאפאס זית	14.5
אסם קרם קרקר 250גרם	11.9
אסם קרמוגית במילוי ק	15.9
אסם קרמוגית במילוי ש	15.9
אסם קרמוגית קראנץ קר	15.9
אסם קרמוגית קראנץ שו	15.9
אסם קרמוגית קרמל מלו	15.9
אסם קרקר זהב 150גרם	7.9
אסם קרקר קלאסי 250גר	12.9
אסם קרקר שומשום 250ג	12.9
אסם רוטב אלף האיים ל	15.9
אסם רוטב אסיאתי למוק	18.9
אסם רוטב בנוסח סצואן	18.9
אסם רוטב ברביקיו 290	15.9
אסם רוטב ויניגרט לסל	15.9
אסם רוטב טריאקי 290מ	15.9
אסם רוטב פיצה 290מל	15.9
אסם רוטב קיסר לסלט 2	15.9
אסם רוטב שום לייט לס	15.9
אסם רוטב שום לסלט 29	15.9
אסם שקדי מרק רכיבים	14.9
אספרגוס שלם בצנצנת 3	12.5
אסקימו אבטיח75 גרם	4.9
אסקימו ענבים	4.9
אפונה וגזר	11.9
אפונה סוגת 500 גרם	7.9
אפונה עדינה סנפרוסט	22.9
אפונה קטנה	11.9
אפונת גינה 800 גרם ס	22.9
אפונת גינה יכין 550ג	11.9
אפיכל סירופ בטעם מיי	19.9
אפיכל סירופ בטעם שוק	19.9
אפיפיות בטעם שוקולד	13.9
אפיפית שוקו כשלפ 200	13.9
אפרופו 100גרם	12.9
אפרופו 50גרם	8.9
אפרופו איטלקי 50גרם	8.9
אפרופו טיובס חמוץ חר	8.9
אפרופו טיובס טבעות ב	8.9
אצבעות גבינה עמק 172	21.9
אצבעות עמק 172 גרם	21.9
אצבעות שניצל ציפוי ש	47.9
אצות וואקמה 40 גרם ר	10.9
אצות נורי בלו 10 דף	14.9
אצות נורי סילוור 10	13.9
"אציטון לה בל 100 מ""ל"	5.9
אקווה פרש מש.שיניים	11.9
אקונומיקה סנו JAVEL	11.9
אקונומיקה קצף לניקוי	14.9
אקטיביה  3% 200גרם	4.9
אקס תחליב רחצה אייס	15.9
אקסטרים סופלה  115 ג	13.9
ארוחה בקטנה לאבנה עם	8.6
ארטיזנל לחם מחמצת חי	22.9
ארטיזנל לחם מחמצת כו	22.9
ארטיזנל לחם מחמצת כפ	22.9
אריאל אבקת כביסה שוש	22.9
אריאל קפסולות 23 יח	39.9
אריזונה אפרסק 450 מל	9.9
אריזונה גינסנג ודבש	9.9
אריסה מרוקאית ביטון	17.9
ארלה גבינת שמנת טבעי	18.9
ארלה גבינת שמנת עשבי	18.9
ארלה גבינת שמנת שום	18.9
באבל גאם 60גרם	8.9
באגט טרי פילסברי	9.9
באגט רוסטיק פילסברי	10.9
באגט רוסטיק קמח מלא	10.9
באונטי מאגדת חמישיות	18.9
באלי לבן 40 גר	127.0
באלי נטוראל 40 גר	127.0
באן אסאדו דים סאם 18	33.9
באן מאפה מאודה 200 ג	17.9
בארכה בקטנה מאגדת ונ	14.9
בארכה חלבה שאמית וני	17.9
בארכה טחינה 100% שומ	18.9
בארכה טחינה מעודנת 3	15.9
בארכה טחינה עם שומשו	20.9
בארכה טחינה שומשום מ	19.9
בארכה טחנ.גולמית מעו	15.9
בארכה מיקס פינוקיות	14.9
בדין אקסטרה מרכך מרו	19.9
בדין גל לכביסה כחול	39.9
בדין דפי מרכך כחול 4	21.9
בדין ת. למייבש בייבי	21.9
בהרט לבישול מיכל גדו	10.9
בוטן אמריקאי 200 גרם	8.9
בוטנים אמריקאיים קלי	8.9
בוטנים אמריקאים סבבה	3.9
בוטנים מטוגנים קליית	11.9
בוטנים קלויים קליית	9.9
בולגרית גביע 5%	26.9
בולגרית מעודנת 24% פ	30.9
בולגרית מעודנת 5%  2	26.9
בומבה 84גרם	11.9
בונב.רושה קונוס 212	44.9
בונבוניירה טופיפי שו	15.9
בונבוניירה לינדור 60	44.9
בונבוניירה לינדור מי	44.9
בונבוניירה לינדור סט	44.9
בונבוניירה לינדור קו	44.9
בונבוניירה מרסי 250	31.9
בונבוניירה רושר 300	59.9
בונבוניירה רושר אריז	36.9
בונבוניירה רפאלו 150	29.9
בונומלי - חליטת קמומ	18.9
בוראטה 28% גד 125 גר	21.9
בוראטה גבינת מוצרלה	23.9
בורגול סוגת 500 גרם	6.9
בורגר על האש טבע דלי	29.9
בורקס גבינה מעדנות 8	27.9
"בורקס תפו""א מעדנות 8"	26.9
בזיליקום ארוז יח	5.9
בי פט פטה סלמון לחתו	5.9
בי פט פטה עוף לחתול	5.9
ביונד מיט המבורגר בט	36.9
ביונד מיט טחון 250 ג	39.9
ביונד מיט מיטבולס 29	40.9
ביונד מיט נאגטס 200	37.9
בייבי בל 100גרם  5 י	26.9
בייביביס חטיפי דגנים	16.9
בייגלה בתוספת מלח עם	12.9
בייגלה בתוספת שומשום	12.9
בייגלה מצופה בשוקולד	13.9
"בילואו 42 700 מ""ל"	94.9
ביסלי במבה מיקס 200	13.9
ביסלי בצל 200גרם	12.9
ביסלי בצל 55גרם	6.9
ביסלי ברביקיו 200גרם	12.9
ביסלי ברביקיו 55גרם	6.9
ביסלי ברביקיו כשלפ	6.9
ביסלי גריל 200גרם	12.9
ביסלי גריל 55גרם	6.9
ביסלי פארטי מיקס 150	12.9
ביסלי פיצה 200גרם	12.9
ביסלי פיצה 55גרם	6.9
ביסלי פלאפל 200גרם	12.9
ביסלי פלאפל 55גרם	6.9
ביסקוויט חלב עד חצות	19.9
ביסקוויט עד חצות אצב	18.9
ביסקוויט פתי בר 500	9.9
ביסקוויט פתיבר וניל	12.9
ביסקוויט קרמל לוטוס	14.9
ביסקוטי שוקולד שר לל	19.9
ביסקויט בטעם קרמל לו	14.9
ביסקולידה קסטרה 95 ג	7.9
ביצי הפתעה סופרייז ש	19.9
ביצים ארוזות      L	14.09
ביצים ארוזות12 יח M	13.0
ביצת הפתעה קינדר בוד	8.9
ביצת עין טבעוניות Yo	35.9
"ביצת קינדר ג""וי"	8.9
בירה 8.6 אורגינל 8.6	11.9
בירה 8.6 אקסטרים 10.	11.9
בירה אלכסנדר בלונד ב	15.5
בירה אלכסנדר חיטה יש	15.5
"בירה באדוויזר 500 מ"""	11.9
בירה בלו מון בקבוק 3	14.9
בירה בלו מון פחית 50	15.9
בירה בנדיקטינר בקבוק	14.9
בירה בנדיקטינר פחית	14.9
בירה בקס 6 יחידות 1.	36.9
"בירה בקס פחית 500 מ"""	12.9
בירה גולדסטאר SLOW B	49.9
בירה גולדסטאר בקבוק	10.0
בירה גולדסטאר ל.מסונ	9.9
בירה גולדסטאר לא מסו	11.9
בירה גולדסטאר פחית 5	10.9
בירה גינס פחית 440 מ	19.9
בירה גמס חזקה 8.8% ב	15.5
בירה גמס פילס בקבוק	15.5
בירה דובל בקבוק 330	17.9
בירה הייניקן בקבוק	10.9
בירה הייניקן בקבוק 3	9.9
בירה הייניקן בקבוק ח	10.9
בירה הייניקן פחית 50	14.9
בירה הייניקן שישייה	48.9
בירה וויינשטפן בקבוק	15.9
בירה טובורג 330 מל	11.9
בירה טובורג בקבוק חו	13.9
בירה טובורג פחית 500	12.9
בירה טובורג רד שישיי	52.9
בירה מכבי 7.9%  פחית	10.9
בירה מכבי 7.9% בקבוק	9.9
בירה מכבי 7.9% שישיי	39.9
בירה מכבי בקבוק 330	9.5
בירה מכבי בקבוק חוזר	8.9
בירה מכבי פחית 500 מ	10.5
בירה מלכה בהירה בקבו	16.9
בירה מלכה הינדי  330	16.9
בירה מלכה חיטה בקבוק	16.9
בירה מק שוף בקבוק 33	17.9
בירה מרדסו בקבוק 330	17.9
בירה נשר מאלט בקבוק	10.3
בירה סטלה ארטואה בקב	10.9
בירה פאולנר בקבוק 33	14.9
בירה פאולנר בקבוק 50	15.9
בירה פאולנר מארז רבי	49.9
בירה פרנסיסקאנר בקבו	16.9
בירה צרי שוף 8% בקבו	17.9
בירה קסטיל רובוס בטע	13.9
בירה קסטל רוזי 330	13.9
בירה קרומבכר חיטה פח	14.9
בירה קרומבכר פילס פח	12.9
בירה קרלסברג LUMA שי	52.9
בירה קרלסברג בקבוק	11.9
בירה קרלסברג בקבוק ח	13.9
בירה קרלסברג מארז שי	52.9
בירה קרלסברג פחית 50	13.5
בירה קרלסברג רביעייה	37.9
בירה קרלסברד LUMA בק	11.9
בירה שופרהופר חיטה	11.9
בירה שפירא פייל אייל	17.9
בירה שקמה אייל ענברי	15.9
בירה שקמה בק איי 330	15.9
בישקוטים בונומי 200	9.9
בישקוטים צוקטה  200ג	7.9
בלו בנד עם מלח 200 ג	6.9
בלונס מקלוני אוזניים	7.9
בלזן היט וניל 220גרם	13.9
במבה אייס קפה 150 גר	13.9
במבה ביסלי בצל מיקס	7.9
במבה ביסלי ברביקיו מ	7.9
במבה ביסלי גריל מיקס	13.9
במבה במילוי מרשמלו ע	13.9
במבה במילוי קרם חלבה	8.9
במבה במילוי קרם נוגט	8.9
במבה במילוי קרם פתיב	8.9
במבה יום הולדת 25גרם	4.9
במבה מתוקה 30גרם	4.9
במבה מתוקה אריזה גדו	12.9
במבה נוגט 150גרם	13.9
במבה קלאסי 200 גרם	13.9
במבה קלאסי 60גרם	6.9
בנבוניירה לינדור ווי	44.9
בסיס לפיצה קיטו 210	54.9
בסיס רוטב ברילה עגבנ	17.9
בפלות בטעם אגוזים 20	8.9
בפלות טורטית 360 גרם	27.9
בפלות שוקולד 200 גרם	8.9
בצל ירוק יח	7.9
בצלצלי פנינה בחומץ 3	12.9
בצק בגביע אומגה	11.9
בצק עלים מעדנות  1 ק	27.9
בצק עלים מצונן ומוכן	18.9
בצק פילאס תורכי מעדנ	29.9
בצק פילו מוכן לאפייה	18.9
בצק פילו שלושת האופי	25.9
בקבוק לצבע עם רולר ב	39.9
בקבוקון מנטוס וויט פ	13.9
בקרדי בריזר אננס בקב	17.9
בקרדי בריזר לימון בק	17.9
בקרדי לבן 750	124.9
ברוקולי מוקפא 800 גר	29.9
ברי צרפתי צרפת גד  1	21.9
בריזר אבטיח בקבוק 27	17.9
בריזר אפרסק 275 מל	16.9
בריזר משקה כוהלי מוג	17.9
בריזר פסיפלורה מנגו	17.9
ברנפלקס חיטה מלאה וש	29.9
ברנפלקס קרנצים 375 ג	29.9
בשר מפורק וונדרס 240	35.9
"ג""ל גילוח אדג לעור ר"	21.9
"ג""ל גילוח אדג רגיל 2"	21.9
"ג""ל כביסה מקסימה בני"	39.9
"ג""ל כחול ספיד סטיק 2"	23.9
"ג""ל לניקוי ידיים100"	12.9
"ג""ל רחצה ושמפו קרמה"	18.9
"ג""לטין טהור אבקה בד"""	13.5
גבינאטס זיתים ממרח ש	20.9
גבינאטס טבעי ממרח שק	20.9
גבינה  בסגנון פטה יו	23.9
גבינה בולגרית 16% בש	31.9
גבינה בולגרית 5% גד	31.9
גבינה בולגרית 5% מעו	31.9
גבינה בולגרית 5% עזי	35.9
גבינה בולגרית 5% פרו	32.9
גבינה בולגרית למריחה	21.9
גבינה בולגרית מעודנת	30.9
גבינה בולגרית פיראוס	30.9
גבינה בולגרית קוביות	26.3
גבינה בורסאן פלפל	26.9
גבינה בורסאן שום	26.9
גבינה במרקם שמנת סימ	13.5
גבינה במרקם שמנת עם	17.5
גבינה גאודה מעושנת 1	28.9
גבינה גאודה פרוס 150	28.9
גבינה חלומי גד  200	28.9
גבינה טוב טעם 3% 250	15.5
גבינה כחולה גד 100 ג	22.9
גבינה כחולה עם עובש	16.9
גבינה כנען 5% שומן	30.5
גבינה לבנה 3% תנובה	5.8
גבינה לבנה 5% פיקוח	5.81
גבינה לבנה עיזים 5%	22.9
גבינה לואשקירי 16 כש	33.9
גבינה לואשקירי 8 כשר	17.9
גבינה למריחה 5% פיקו	11.62
גבינה למריחה 5% תנוב	5.81
גבינה למריחה 9% תנוב	5.8
גבינה מוצרלה בייבי	20.9
גבינה מוצרלה נעם רכי	27.5
גבינה מוצרלה פרוסה ג	23.9
גבינה מוקצפת מסקרפונ	27.9
גבינה מותכת 7% מון ב	13.9
גבינה מותכת מון בלאן	13.9
גבינה מותכת צוריאל 1	10.5
גבינה מיני ברי כחולה	31.9
גבינה סקי 5%  פיקוח	11.62
גבינה סקי 5% פיקוח 2	5.81
גבינה עיזים תום פרוס	44.9
גבינה עמק 15% פרוס 2	20.5
גבינה עמק 28% דק 200	20.5
גבינה עמק 9% לייט 40	36.9
גבינה עמק פרוס פתיחה	20.5
גבינה פטה כבשים 250	33.9
גבינה פטה כבשים 5% פ	34.9
גבינה פטה עיזים 200	33.9
גבינה פרוסה גאודה 15	13.9
גבינה צהובה 28% נעם	38.9
גבינה צהובה גלבוע פר	16.3
גבינה צהובה דק דק 15	23.5
גבינה צהובה דק דק 22	23.5
גבינה צהובה דק דק 28	23.5
גבינה צהובה טל העמק	22.9
גבינה צפתית 5% מיני	27.9
גבינה צפתית 5% מעודנ	18.9
גבינה צפתית 5% פיראו	18.3
גבינה צפתית מעודנת 5	18.3
גבינה קולאז קממבר 12	25.9
גבינה קשה גוש חלב פר	17.7
גבינה קשה עמק 28% פר	36.5
גבינה קשה עמק לייט 9	21.5
גבינה ריקוטה גד 250	18.9
גבינה ריקוטה למריחה	13.9
גבינת ברי קולאז 125	25.9
גבינת ברי קסטלו יורו	22.9
גבינת גאודה מגורדת	29.9
גבינת גאודה מילד בקר	34.9
גבינת גאודה נעם פתיח	27.5
גבינת גאודה פרוסות י	24.9
גבינת גלבוע 5% שומן	22.5
גבינת גרנה פדנו מגור	17.9
גבינת גרנה פדנו משול	24.9
גבינת כבשים צאנק עם	29.9
גבינת לאבנה 10% שמן	19.9
גבינת לאבנה 5% 250 ג	16.5
גבינת לאבנה 5% בשמן	18.9
גבינת לאבנה 9% 500 ג	23.9
גבינת לאבנה 9% דרוזי	26.9
גבינת לאבנה עיזים 5%	22.9
גבינת מוצרלה 22% 180	22.9
גבינת מוצרלה מעושנת	23.9
גבינת מסקרפונה  טרה	29.9
גבינת ניו יורק מרקם	17.5
גבינת סימפוניה 5% בצ	13.5
גבינת סימפוניה בצל מ	13.5
גבינת סימפוניה שום ש	13.5
גבינת עיזים  מה עז 2	30.9
גבינת עיזים גד עז גל	29.9
גבינת עיזים פרמידה ס	30.9
גבינת פדנו משולש 200	33.9
גבינת פרמגאנו רגיאנו	32.9
גבינת פרמזן משולשים	29.9
גבינת פרמיזאנו ראזאנ	35.9
גבינת צדר בשלה 200 ג	26.9
גבינת צדר גד 210 גרם	27.9
גבינת קאשקבל 200 גרם	32.9
גבינת קממבר סטלו יור	22.9
גבינת קשקבל  יורו פר	22.9
גבינת רוקפור פלח 140	25.9
גבינת ריץ פרוסה 400	23.9
גבינת ריקוטה פרסקה 9	21.9
גבינת שמנת 16%גד 200	17.5
גבינת שמנת ניו יורק	17.5
גבינת שמנת נפוליאון	17.9
גבינת שמנת עם כמהין	17.5
גביעי גלידה 24 יחידו	11.9
גביעי גלידה טרולים 9	14.9
גביעי גלידה מגולגלים	13.9
גבישי שום 85 גרם	32.9
גודיז פרי אפרסק 300	33.9
גוואקמולי  אחלה 220	18.9
גולדן ירוק 30 ג+ ניי	94.0
גולדן סאנסט ספרינג א	14.9
גולדן סאנסט ספרינג פ	14.9
גולדסטאר לא מסונן בק	10.4
גומקס אננס בקבוק 473	9.9
גוניור לפתן פירות 19	5.9
גוניור סלט פירות 190	5.9
גוניור פירות מעורבים	5.9
גוניור תפע 190ג-אדום	5.9
גוניור תפע בננה 190ג	5.9
גונסונס בייבי שמן 30	21.9
גונסונס בייבי שמן 50	33.9
גזר מרוקאי    250 גר	15.9
גחנון 650 גר שלושת ה	17.9
גחנון אפוי 750 גרם	31.9
גיוזה בקר דים סאם	33.9
גיוזה פטריות דים סאם	33.9
גייקובס קרונונג קפה	35.9
גילט גל גילוח סירייס	17.9
גילט קליר גל ארקטיק	20.9
גילט קליר גל ספורט 7	20.9
"גים בים לבן 700 מ""ל"	97.9
גין בומביי 200 מל	41.9
גין בומביי ספייר 700	142.9
"גין הנדריקס 700 מ""ל"	199.9
גינגר ורוד כבוש ללא	9.9
גינגר טרי יח	12.9
גינגר לבן כבוש ללא מ	10.9
גל אגקס לשירותים מרע	17.9
גל אורנים סנו	17.9
גל כביסה 1.5 ליטר כב	34.9
גל כביסה כחול 1350 מ	32.9
גל כביסה+מרכך 2 ליטר	42.9
גל כיף לשיער קוצים	29.9
גלטין טהור 28 גרם	12.5
גלי בלי 70 גרם בטעם	12.9
גלי בלי סוכריות גלי	12.9
גלי בלי סוכריות גליב	12.9
גלידה דולצה דה לצה 5	26.9
"גלידה וניל 500 מ""ל"	26.9
גלידה טופי קראנץ 500	26.9
גלידה מיקס עיגול כשל	10.9
גלידה נוטלה אגוזי לו	44.9
גלידה ניו יורק סופר	26.9
גלידה סוליטד קרמל 47	26.9
גלידה סנדויץ אוריאו	12.9
גלידה עוגת גבינה ותו	26.9
גלידה פיינט דבלין 41	26.9
גלידה פיינט נטפליקס	26.9
גלידה צינקי מונקי 50	26.9
גלידה צרי דרים 500 מ	26.9
גלידה קרם עוגיות 500	26.9
גלידה קרמיסימו וניל	27.9
גלידה קרמיסימו מסטיג	27.9
גלידה קרמיסימו ריבת	27.9
גלידה קרמיסימו שוקול	27.9
גלידה קרמיסימו שלושה	27.9
"גלידה שוקולד 500 מ""ל"	26.9
גלידה שוקולד בראוניס	26.9
גלידונית קרמיסימו  1	54.9
גלידונית קרמיסימו 1/	54.9
גלידת שמנת בטעם ליים	34.9
גלידת שמנת עוגת גבינ	31.9
גלידת שמנת שוקלד בלג	31.9
